00641;0076178
00642;0076280
00643;0076382
00644;0076484
00645;0076586
00646;0076688
00647;0076790
00648;0076892
00649;0076994
00650;0077096
00651;0077198
00652;0077300
00653;0077402
00654;0077504
00655;0077606
00656;0077708
00657;0077810
00658;0077912
00659;0078014
00660;0078116
00661;0078218
00662;0078320
00663;0078422
00664;0078524
00665;0078626
00666;0078728
00667;0078830
00668;0078932
00669;0079034
00670;0079136
00671;0079238
00672;0079340
00673;0079442
00674;0079544
00675;0079646
00676;0079748
00677;0079850
00678;0079952
00679;0080054
00680;0080156
00681;0080258
00682;0080360
00683;0080462
00684;0080564
00685;0080666
00686;0080768
00687;0080870
00688;0080972
00689;0081074
00690;0081176
00691;0081278
00692;0081380
00693;0081482
00694;0081584
00695;0081686
00696;0081788
00697;0081890
00698;0081992
00699;0082094
00700;0082196
00701;0082298
00702;0082400
00703;0082502
00704;0082604
00705;0082706
00706;0082808
00707;0082910
00708;0083012
00709;0083114
00710;0083216
00711;0083318
00712;0083420
00713;0083522
00714;0083624
00715;0083726
00716;0083828
00717;0083930
00718;0084032
00719;0084134
00720;0084236
00721;0084338
00722;0084440
00723;0084542
00724;0084644
00725;0084746
00726;0084848
00727;0084950
00728;0085052
00729;0085154
00730;0085256
00731;0085358
00732;0085460
00733;0085562
00734;0085664
00735;0085766
00736;0085868
00737;0085970
00738;0086072
00739;0086174
00740;0086276
00741;0086378
00742;0086480
00743;0086582
00744;0086684
00745;0086786
00746;0086888
00747;0086990
00748;0087092
00749;0087194
00750;0087296
00751;0087398
00752;0087500
00753;0087602
00754;0087704
00755;0087806
00756;0087916
00757;0088018
00758;0088120
00759;0088222
00760;0088344
00761;0088446
00762;0088568
00763;0088698
00764;0088800
00765;0088902
00766;0089028
00767;0089162
00768;0089264
00769;0089390
00770;0089524
00771;0089652
00772;0089786
00773;0089920
00774;0090054
00775;0090188
00776;0090322
00777;0090466
00778;0090610
00779;0090754
00780;0090898
00781;0091046
00782;0091194
00783;0091342
00784;0091496
00785;0091598
00786;0091742
00787;0091896
00788;0092054
00789;0092212
00790;0092372
00791;0092532
00792;0092634
00793;0092782
00794;0092942
00795;0093102
00796;0093262
00797;0093432
00798;0093600
00799;0093764
00800;0093936
00801;0094110
00802;0094288
00803;0094466
00804;0094644
00805;0094822
00806;0094996
00807;0095174
00808;0095352
00809;0095528
00810;0095704
00811;0095882
00812;0096060
00813;0096236
00814;0096412
00815;0096590
00816;0096770
00817;0096950
00818;0097128
00819;0097308
00820;0097486
00821;0097664
00822;0097842
00823;0098020
00824;0098200
00825;0098378
00826;0098554
00827;0098730
00828;0098908
00829;0099088
00830;0099266
00831;0099446
00832;0099624
00833;0099804
00834;0099986
00835;0100166
00836;0100348
00837;0100528
00838;0100710
00839;0100892
00840;0101072
00841;0101248
00842;0101430
00843;0101612
00844;0101794
00845;0101976
00846;0102158
00847;0102340
00848;0102520
00849;0102702
00850;0102882
00851;0103062
00852;0103246
00853;0103430
00854;0103614
00855;0103796
00856;0103978
00857;0104160
00858;0104340
00859;0104464
00860;0104588
00861;0104712
00862;0104836
00863;0104960
00864;0105084
00865;0105208
00866;0105332
00867;0105456
00868;0105580
00869;0105704
00870;0105828
00871;0105952
00872;0106076
00873;0106200
00874;0106324
00875;0106448
00876;0106572
00877;0106696
00878;0106820
00879;0106944
00880;0107068
00881;0107192
00882;0107316
00883;0107440
00884;0107564
00885;0107688
00886;0107812
00887;0107936
00888;0108060
00889;0108184
00890;0108308
00891;0108432
00892;0108556
00893;0108680
00894;0108804
00895;0108928
00896;0109052
00897;0109176
00898;0109300
00899;0109424
00900;0109548
00901;0109672
00902;0109796
00903;0109920
00904;0110044
00905;0110168
00906;0110292
00907;0110416
00908;0110540
00909;0110664
00910;0110788
00911;0110912
00912;0111036
00913;0111160
00914;0111284
00915;0111408
00916;0111532
00917;0111656
00918;0111780
00919;0111904
00920;0112028
00921;0112152
00922;0112276
00923;0112400
00924;0112524
00925;0112648
00926;0112772
00927;0112896
00928;0113020
00929;0113144
00930;0113268
00931;0113392
00932;0113516
00933;0113640
00934;0113764
00935;0113888
00936;0114012
00937;0114136
00938;0114260
00939;0114384
00940;0114508
00941;0114632
00942;0114756
00943;0114880
00944;0115004
00945;0115128
00946;0115252
00947;0115376
00948;0115500
00949;0115624
00950;0115748
00951;0115872
00952;0115996
00953;0116120
00954;0116244
00955;0116368
00956;0116492
00957;0116616
00958;0116740
00959;0116864
00960;0116988
00961;0117112
00962;0117236
00963;0117360
00964;0117484
00965;0117608
00966;0117732
00967;0117856
00968;0117980
00969;0118104
00970;0118228
00971;0118352
00972;0118476
00973;0118600
00974;0118724
00975;0118848
00976;0118972
00977;0119096
00978;0119220
